"";"id";"treatment";"treat1";"treat3";"junsep07";"mayoct06";"marapr07";"fairmktvalue";"ageofhome";"acres";"pct_white";"pct_edu";"pct_pov";"pct_rent";"percapincome";"hhsize";"p1_log";"p1_trim";"p3_log";"p3_trim"
"1213";60566;1;1;0;22;52;14;178810;16;0.332105;0.844632744789124;0.79160088300705;0.0245215315371752;0.052173912525177;25202;3.07999992370605;0.0848112851381302;1;NA;NA
"1232";27209;1;1;0;25;39;20;121150;22;0.312505;0.80715936422348;0.79160088300705;0.0245215315371752;0.0311418678611517;25202;3;0.104782484471798;1;NA;NA
"1271";75284;1;1;0;18;30;12;212200;10;0.468318;0.922480642795563;0.831850111484528;0.018226332962513;0.0180180184543133;31875;3.49000000953674;0.0669790059328079;1;NA;NA
"1325";10838;1;1;0;58;91;19;218420;28;0.458096;0.935813963413239;0.831641793251038;0.0153846153989434;0.0485714301466942;35192;3.0699999332428;0.116460144519806;1;NA;NA
"1376";75621;1;1;0;12;36;7;169610;10;0.184603;0.774086356163025;0.802745461463928;0.0182307232171297;0.0648148134350777;28895;2.78999996185303;0.0634287819266319;1;NA;NA
"1379";7020;1;1;0;21;43;11;249290;25;0.500393;0.96616542339325;0.888424813747406;0.0101465610787272;0.0126582281664014;37359;3.36999988555908;0.113340497016907;1;NA;NA
"1411";85600;1;1;0;57;74;26;214280;8;0.681629;0.927350401878357;0.54237288236618;0.03769401460886;0.0220264308154583;25162;3.08999991416931;0.0551151037216187;1;NA;NA
"1468";33750;1;1;0;29;43;7;144380;22;0.728326;0.800347208976746;0.775980591773987;0.0321910679340363;0.0718157216906548;24818;3.11999988555908;0.0952625945210457;1;NA;NA
"1475";82551;1;1;0;21;30;10;203090;8;0.337973;0.753846168518066;0.701426029205322;0;0.0240000002086163;25365;3.11999988555908;0.0605812966823578;1;NA;NA
"1484";6404;1;1;0;35;52;11;247470;30;0.470774;0.846153855323792;0.873977899551392;0.0131200002506375;0.0344827584922314;51134;3.14000010490417;0.105394259095192;1;NA;NA
"1488";65458;1;1;0;31;47;25;228080;13;0.192568;0.803363502025604;0.693655073642731;0.0295055825263262;0.0406504049897194;24538;3.14000010490417;0.0777256190776825;1;NA;NA
"1532";83678;1;1;0;37;56;18;213310;8;0.138147;0.882394850254059;0.802745461463928;0.0182307232171297;0.0104166669771075;28895;2.92000007629395;0.0666685849428177;1;NA;NA
"1559";84099;1;1;0;82;107;23;333840;8;0.401452;0.917587101459503;0.777379751205444;0.0360085442662239;0.0403458215296268;29263;3.39000010490417;0.0668732896447182;1;NA;NA
"1627";71458;1;1;0;50;79;12;413000;10;0.515558;0.899999976158142;0.817735016345978;0.0128636695444584;0;32422;3.32999992370605;0.0764114409685135;1;NA;NA
"1650";47470;1;1;0;41;67;33;172350;20;0.327962;0.891640841960907;0.79160088300705;0.0245215315371752;0.0504731871187687;25202;3.05999994277954;0.0991198569536209;1;NA;NA
"1687";60715;1;1;0;36;65;11;163500;17;0.190243;0.347389549016953;0.673006594181061;0.0538224950432777;0.0829596444964409;22247;3.33999991416931;0.0806843191385269;1;NA;NA
"1708";72669;1;1;0;1;32;11;230710;11;0.283935;0.75938892364502;0.693655073642731;0.0295055825263262;0.0240963846445084;24538;3.15000009536743;0.0725439712405205;1;NA;NA
"1769";71123;1;1;0;22;30;14;182800;11;0.900332;0.814432978630066;0.79160088300705;0.0245215315371752;0.0359281450510025;25202;2.90000009536743;0.0677967742085457;1;NA;NA
"1855";67826;1;1;0;26;45;14;208410;12;0.271794;0.803363502025604;0.693655073642731;0.0295055825263262;0.0406504049897194;24538;3.14000010490417;0.072492316365242;1;NA;NA
"1866";87215;1;1;0;33;56;18;202200;7;0.222142;0.707650244235992;0.802745461463928;0.0182307232171297;0.00784313771873713;28895;2.86999988555908;0.0624269992113113;1;NA;NA
"1918";8942;1;1;0;50;73;14;184700;22;0.345558;0.801593065261841;0.772138237953186;0.0118961790576577;0.0980392172932625;28794;3.00999999046326;0.0907424688339233;1;NA;NA
"1970";14068;1;1;0;40;92;20;159500;25;0.337694;0.915343940258026;0.770819008350372;0.00770166190341115;0.136986300349236;28859;2.58999991416931;0.0942434743046761;1;NA;NA
"1989";90385;1;1;0;19;36;11;191410;5;0.705379;0.927350401878357;0.54237288236618;0.03769401460886;0.0220264308154583;25162;3.08999991416931;0.048244372010231;1;NA;NA
"2003";28813;1;1;0;41;61;17;386600;21;0.395359;0.965517222881317;0.892274975776672;0.0150659130886197;0;47783;3.22000002861023;0.0963493436574936;1;NA;NA
"2004";15838;1;1;0;19;49;8;150400;32;0.461842;0.877300620079041;0.780891716480255;0.0279424209147692;0.0483870953321457;28821;2.63000011444092;0.137263923883438;1;NA;NA
"2011";38738;1;1;0;25;30;7;187610;27;0.995703;0.993548393249512;0.829268276691437;0.0183908045291901;0.0754716992378235;33675;2.92000007629395;0.103544928133488;1;NA;NA
"2023";32481;1;1;0;7;23;3;98700;36;0.359774;0.947368443012238;0.624447703361511;0.0162601619958878;0.126582279801369;19041;2.89000010490417;0.143892034888268;1;NA;NA
"2034";62636;1;1;0;31;46;14;255610;15;0.578125;0.936685264110565;0.777379751205444;0.0360085442662239;0.0506329126656055;29263;3.40000009536743;0.0800667777657509;1;NA;NA
"2081";29238;1;1;0;15;30;8;133020;19;0.310962;0.50079745054245;0.673006594181061;0.0538224950432777;0.0780487805604935;22247;3.05999994277954;0.085949532687664;1;NA;NA
"2093";72031;1;1;0;15;40;8;252190;10;0.352302;0.965137600898743;0.817735016345978;0.0128636695444584;0.00609756074845791;32422;3.3199999332428;0.0692947506904602;1;NA;NA
"2104";59902;1;1;0;28;33;14;191380;16;0.165032;0.891640841960907;0.79160088300705;0.0245215315371752;0.0504731871187687;25202;3.05999994277954;0.0884642377495766;1;NA;NA
"2118";64139;1;1;0;7;26;8;205380;13;0.238471;0.867313921451569;0.747302174568176;0.0162510499358177;0.0119047621265054;26679;3.6800000667572;0.0782484635710716;1;NA;NA
"2188";88171;1;1;0;23;37;14;196220;7;0.246551;0.707650244235992;0.802745461463928;0.0182307232171297;0.00784313771873713;28895;2.86999988555908;0.0621814616024494;1;NA;NA
"2200";72724;1;1;0;30;53;15;200190;11;0.610249;0.828476250171661;0.741517603397369;0.00111856823787093;0.0727762803435326;26341;3.24000000953674;0.0620921663939953;1;NA;NA
"2247";87941;1;1;0;36;67;24;239540;7;0.275152;0.903225779533386;0.747302174568176;0.0162510499358177;0;26679;3;0.0650305598974228;1;NA;NA
"2358";75571;1;1;0;21;47;12;247250;9;0.470545;0.753846168518066;0.701426029205322;0;0.0240000002086163;25365;3.11999988555908;0.0637685507535934;1;NA;NA
"2419";17195;1;1;0;74;35;6;292230;35;0.588461;0.933503806591034;0.851817786693573;0.0198309496045113;0.034013606607914;40984;2.66000008583069;0.148689702153206;1;NA;NA
"2424";85764;1;1;0;20;32;6;173610;8;0.588574;0.927350401878357;0.54237288236618;0.03769401460886;0.0220264308154583;25162;3.08999991416931;0.0539834797382355;1;NA;NA
"2441";55644;1;1;0;18;30;11;272540;18;0.301406;0.953033268451691;0.817735016345978;0.0128636695444584;0.0136054418981075;32422;3.48000001907349;0.0946240946650505;1;NA;NA
"2463";85258;1;1;0;22;47;15;197460;8;0.190637;0.707650244235992;0.802745461463928;0.0182307232171297;0.00784313771873713;28895;2.86999988555908;0.0648920089006424;1;NA;NA
"2481";90038;1;1;0;18;33;9;179050;6;0.473151;1;0.637515842914581;0.0288970284163952;0.0869565233588219;25522;2.70000004768372;0.0494826771318913;1;NA;NA
"2505";85222;1;1;0;24;43;16;252160;7;0.261517;0.75;0.802745461463928;0.0182307232171297;0;28895;3.00999999046326;0.0657242238521576;1;NA;NA
"2508";72431;1;1;0;20;31;8;133130;11;0.131644;0.784482777118683;0.802745461463928;0.0182307232171297;0.0535714291036129;28895;2.0699999332428;0.0656567290425301;1;NA;NA
"2540";85454;1;1;0;33;52;23;198490;8;0.229399;0.707650244235992;0.802745461463928;0.0182307232171297;0.00784313771873713;28895;2.86999988555908;0.0649130642414093;1;NA;NA
"2575";7023;1;1;0;24;33;5;245430;26;0.471088;0.96616542339325;0.888424813747406;0.0101465610787272;0.0126582281664014;37359;3.36999988555908;0.117395430803299;1;NA;NA
"2593";50253;1;1;0;31;45;8;179340;19;0.342762;0.926553666591644;0.755598425865173;0.0408454053103924;0.00847457628697157;29392;3;0.093676395714283;1;NA;NA
"2622";90602;1;1;0;41;71;16;258020;6;0.341109;0.857142865657806;0.701378226280212;0.0351195894181728;0;28775;3.40000009536743;0.059531856328249;1;NA;NA
"2643";82931;1;1;0;15;24;7;155720;8;0.614268;0.927350401878357;0.54237288236618;0.03769401460886;0.0220264308154583;25162;3.08999991416931;0.0532477796077728;1;NA;NA
"2667";101810;1;1;0;20;36;10;214940;1;0.184012;0.883333325386047;0.53582751750946;0.0302760470658541;0.190476194024086;22118;2.85999989509583;0.0365568138659;1;NA;NA
"2694";83089;1;1;0;16;26;9;154950;8;0.159199;0.75862067937851;0.693655073642731;0.0295055825263262;0.0489510484039783;24538;2.64000010490417;0.0599685646593571;1;NA;NA
"2696";72443;1;1;0;35;76;27;253470;10;0.491173;0.753846168518066;0.701426029205322;0;0.0240000002086163;25365;3.11999988555908;0.0664296820759773;1;NA;NA
"2704";8047;1;1;0;25;34;18;156840;23;0.597738;1;0.830696225166321;0.0141110066324472;0.230769231915474;31977;2.76999998092651;0.0764957964420319;1;NA;NA
"2722";29310;1;1;0;51;36;20;150350;21;0.300514;0.797468364238739;0.800586521625519;0.0250783693045378;0.0500000007450581;33096;2.96000003814697;0.0901261195540428;1;NA;NA
"2749";81803;1;1;0;55;89;20;224930;9;0.341384;0.857142865657806;0.701378226280212;0.0351195894181728;0;28775;3.40000009536743;0.0647149533033371;1;NA;NA
"2759";89758;1;1;0;7;59;9;252040;6;0.363758;0.857142865657806;0.701378226280212;0.0351195894181728;0;28775;3.40000009536743;0.0590232610702515;1;NA;NA
"2778";62908;1;1;0;38;39;18;501340;13;0.360647;0.910681426525116;0.930495202541351;0;0.0335365869104862;44563;3.30999994277954;0.0803683325648308;1;NA;NA
"2788";90180;1;1;0;174;26;7;362530;6;0.634402;0.904176890850067;0.831850111484528;0.018226332962513;0.0236220471560955;31875;3.20000004768372;0.0627979934215546;1;NA;NA
"2813";86843;1;1;0;26;45;13;201640;8;0.218351;0.882394850254059;0.802745461463928;0.0182307232171297;0.0104166669771075;28895;2.92000007629395;0.0654185637831688;1;NA;NA
"2821";75470;1;1;0;23;42;18;179620;9;0.200055;0.808457732200623;0.802745461463928;0.0182307232171297;0.0285714287310839;28895;2.86999988555908;0.065209336578846;1;NA;NA
"2858";88876;1;1;0;31;76;11;290740;7;0.489569;0.940157473087311;0.817735016345978;0.0128636695444584;0.00518134701997042;32422;3.28999996185303;0.0620433613657951;1;NA;NA
"2871";2467;1;1;0;23;72;10;270160;29;0.493333;0.932584285736084;0.820269227027893;0.0241034682840109;0.00990098994225264;39616;2.64000010490417;0.123104438185692;1;NA;NA
"2882";80204;1;1;0;36;28;11;180920;8;0.17005;0.75862067937851;0.693655073642731;0.0295055825263262;0.0489510484039783;24538;2.64000010490417;0.0611744783818722;1;NA;NA
"2973";29384;1;1;0;21;45;13;146800;21;0.335485;0.941368103027344;0.810745775699615;0.00770416017621756;0.0660377368330956;33812;2.90000009536743;0.0858108997344971;1;NA;NA
"2976";53915;1;1;0;18;32;11;153360;19;0.490312;0.892473101615906;0.685647428035736;0.0163851771503687;0.0454545468091965;27183;2.8199999332428;0.0826645419001579;1;NA;NA
"3011";74866;1;1;0;38;35;7;311980;9;0.340158;0.889818668365479;0.851817786693573;0.0198309496045113;0.0418410040438175;40984;3;0.0598919987678528;1;NA;NA
"3103";79146;1;1;0;78;40;12;201540;9;0.26375;0.75;0.802745461463928;0.0182307232171297;0;28895;3.00999999046326;0.0679349452257156;1;NA;NA
"3124";47376;1;1;0;14;32;9;149560;19;0.341651;0.844632744789124;0.79160088300705;0.0245215315371752;0.052173912525177;25202;3.07999992370605;0.0927563235163689;1;NA;NA
"3133";77435;1;1;0;39;62;22;235420;9;0.454838;0.922480642795563;0.831850111484528;0.018226332962513;0.0180180184543133;31875;3.49000000953674;0.0655535310506821;1;NA;NA
"3160";83869;1;1;0;40;42;7;291970;8;0.302931;0.931623935699463;0.817735016345978;0.0128636695444584;0.0571428574621677;32422;3.33999991416931;0.0619036294519901;1;NA;NA
"3209";45841;1;1;0;19;32;13;269860;20;0.391306;0.952547132968903;0.810745775699615;0.00770416017621756;0.0338983051478863;33812;3.03999996185303;0.0947896689176559;1;NA;NA
"3226";79351;1;1;0;70;104;22;455570;8;0.354988;0.924571454524994;0.870538115501404;0.0251346491277218;0.0430107526481152;40400;3.14000010490417;0.0654929876327515;1;NA;NA
"3271";97467;1;1;0;21;30;10;295800;3;0.312089;0.920754730701447;0.817735016345978;0.0128636695444584;0.0307017546147108;32422;3.49000000953674;0.0535886026918888;1;NA;NA
"3301";58165;1;1;0;26;38;13;159420;17;0.449962;0.942446053028107;0.701378226280212;0.0351195894181728;0.0666666701436043;28775;3.08999991416931;0.0760065466165543;1;NA;NA
"3323";75257;1;1;0;19;37;14;236780;10;0.478223;0.946666657924652;0.817735016345978;0.0128636695444584;0;32422;2.6800000667572;0.0682778209447861;1;NA;NA
"3355";51745;1;1;0;38;66;20;320260;19;0.265998;0.936507940292358;0.75180971622467;0.0308771934360266;0;33831;3.15000009536743;0.0983901619911194;1;NA;NA
"3361";6992;1;1;0;22;56;12;216950;25;0.449712;0.903225779533386;0.888424813747406;0.0101465610787272;0.0533333346247673;37359;2.89000010490417;0.104597136378288;1;NA;NA
"3410";14458;1;1;0;19;31;6;190890;23;0.410186;0.944751381874084;0.793103456497192;0.0202883072197437;0.0169491525739431;31328;3.0699999332428;0.105002023279667;1;NA;NA
"3502";45821;1;1;0;27;49;13;156910;20;0.360223;0.941368103027344;0.810745775699615;0.00770416017621756;0.0660377368330956;33812;2.90000009536743;0.0829911828041077;1;NA;NA
"3507";73433;1;1;0;20;59;13;281560;10;0.336478;0.76849639415741;0.802745461463928;0.0182307232171297;0.0416666679084301;28895;2.91000008583069;0.0698835551738739;1;NA;NA
"3565";93871;1;1;0;85;98;30;357780;4;0.495239;0.917587101459503;0.777379751205444;0.0360085442662239;0.0403458215296268;29263;3.39000010490417;0.0584424398839474;1;NA;NA
"3597";72619;1;1;0;13;27;6;220230;11;0.287388;0.75938892364502;0.693655073642731;0.0295055825263262;0.0240963846445084;24538;3.15000009536743;0.071780227124691;1;NA;NA
"3650";86958;1;1;0;25;39;16;194380;7;0.154962;0.701333343982697;0.802745461463928;0.0182307232171297;0.0366492159664631;28895;1.96000003814697;0.060342650860548;1;NA;NA
"3745";87323;1;1;0;32;52;19;338690;7;0.432799;0.917587101459503;0.777379751205444;0.0360085442662239;0.0403458215296268;29263;3.39000010490417;0.065493531525135;1;NA;NA
"3781";73470;1;1;0;13;24;5;164370;10;0.210033;0.783783793449402;0.680775105953217;0.0333447903394699;0;24510;3.47000002861023;0.0689249485731125;1;NA;NA
"3784";72913;1;1;0;19;36;10;189990;11;0.155138;0.814432978630066;0.79160088300705;0.0245215315371752;0.0359281450510025;25202;2.90000009536743;0.0743422731757164;1;NA;NA
"3815";70062;1;1;0;83;48;9;325910;11;0.461111;0.947368443012238;0.762738823890686;0.0177415478974581;0.00904977414757013;31581;3.34999990463257;0.0730275586247444;1;NA;NA
"3843";72617;1;1;0;32;46;17;215700;11;0.272436;0.75938892364502;0.693655073642731;0.0295055825263262;0.0240963846445084;24538;3.15000009536743;0.0717715471982956;1;NA;NA
"3857";26470;1;1;0;33;43;14;210420;22;0.468713;0.890365421772003;0.780891716480255;0.0279424209147692;0.0769230797886848;28821;2.89000010490417;0.0975649431347847;1;NA;NA
"3918";9296;1;1;0;27;32;11;166580;28;0.477382;0.948717951774597;0.715736031532288;0;0.0975609719753265;26467;2.84999990463257;0.110129423439503;1;NA;NA
"3980";75711;1;1;0;1;23;1;194270;10;0.221126;0.75938892364502;0.693655073642731;0.0295055825263262;0.0240963846445084;24538;3.15000009536743;0.0681583136320114;1;NA;NA
"3994";68122;1;1;0;21;40;12;238870;12;0.426422;0.918918907642365;0.817735016345978;0.0128636695444584;0.0258620698004961;32422;3.50999999046326;0.0712236315011978;1;NA;NA
"3997";57188;1;1;0;43;39;13;134500;18;0.347107;0.800347208976746;0.775980591773987;0.0321910679340363;0.0718157216906548;24818;3.11999988555908;0.0860467404127121;1;NA;NA
"4012";90106;1;1;0;20;35;8;210060;6;0.182983;0.733118951320648;0.680775105953217;0.0333447903394699;0.0285714287310839;24510;2.96000003814697;0.0589488781988621;1;NA;NA
"4023";32414;1;1;0;18;33;8;131690;29;0.377181;0.81535267829895;0.624447703361511;0.0162601619958878;0.117283947765827;19041;2.98000001907349;0.11556513607502;1;NA;NA
"4031";74735;1;1;0;31;61;15;164320;8;0.507641;0.897959172725677;0.817735016345978;0.0128636695444584;0;32422;2.97000002861023;0.0589359924197197;1;NA;NA
"4033";56407;1;1;0;41;56;13;265210;18;0.505446;0.918103456497192;0.747302174568176;0.0162510499358177;0.0205479450523853;26679;3.1800000667572;0.0938654169440269;1;NA;NA
"4045";48302;1;1;0;37;58;17;381330;19;0.528964;0.889818668365479;0.851817786693573;0.0198309496045113;0.0418410040438175;40984;3;0.0895141884684563;1;NA;NA
"4071";50278;1;1;0;36;31;7;149340;19;0.344613;0.790123462677002;0.558983683586121;0.0464628301560879;0.0454545468091965;23526;2.91000008583069;0.0828845277428627;1;NA;NA
"4109";9302;1;1;0;38;44;16;165260;27;0.516785;0.839080452919006;0.715736031532288;0;0.0777777805924416;26467;2.90000009536743;0.107608325779438;1;NA;NA
"4176";88772;1;1;0;19;31;11;223120;7;0.260727;0.707650244235992;0.802745461463928;0.0182307232171297;0.00784313771873713;28895;2.86999988555908;0.0633889585733414;1;NA;NA
"4189";72768;1;1;0;17;26;15;232240;10;0.335069;0.75938892364502;0.693655073642731;0.0295055825263262;0.0240963846445084;24538;3.15000009536743;0.0698946788907051;1;NA;NA
"4200";59631;1;1;0;44;82;6;613150;16;0.497673;0.924819767475128;0.961797773838043;0.00894568674266338;0.01355932187289;55525;3.28999996185303;0.0842043459415436;1;NA;NA
"4219";60621;1;1;0;35;35;11;159300;16;0.393374;0.952688157558441;0.747302174568176;0.0162510499358177;0.0133333336561918;26679;3.09999990463257;0.0830478519201279;1;NA;NA
"4233";65321;1;1;0;49;79;21;259070;13;0.433648;0.918918907642365;0.817735016345978;0.0128636695444584;0.0258620698004961;32422;3.50999999046326;0.0744967609643936;1;NA;NA
"4281";48483;1;1;0;19;36;9;190130;20;0.37401;0.828476250171661;0.741517603397369;0.00111856823787093;0.0727762803435326;26341;3.24000000953674;0.0887325182557106;1;NA;NA
"4307";84718;1;1;0;20;27;9;145550;8;0.417174;0.745803356170654;0.693655073642731;0.0295055825263262;0.0397351011633873;24538;2.75999999046326;0.058315709233284;1;NA;NA
"4321";97382;1;1;0;37;79;12;392890;3;0.402541;0.864761888980865;0.741517603397369;0.00111856823787093;0.0500000007450581;26341;2.92000007629395;0.0561011284589767;1;NA;NA
"4347";36068;1;1;0;4;27;3;125810;34;0.482141;0.960559785366058;0.685647428035736;0.0163851771503687;0.0557620823383331;27183;2.92000007629395;0.136904910206795;1;NA;NA
"4367";63939;1;1;0;32;38;10;167670;14;0.219512;0.805970132350922;0.680775105953217;0.0333447903394699;0.0243902429938316;24510;3.26999998092651;0.0774732232093811;1;NA;NA
"4386";92209;1;1;0;28;42;12;140940;6;0.156896;0.833333313465118;0.802745461463928;0.0182307232171297;0;28895;2.63000011444092;0.0589539632201195;1;NA;NA
"4413";11867;1;1;0;48;55;18;230660;23;0.460962;0.88012957572937;0.870538115501404;0.0251346491277218;0.0509554147720337;40400;2.95000004768372;0.0946507006883621;1;NA;NA
